label,model,amplitude,q,naive_p,naive_se,deviance,residual_rms,lag1,edf,fit_bins,converged
H2,pspline_16_10,0.08331728775476455,0.9300389971312008,0.16742639595217357,0.08639419139877527,332.7736296870875,1.082401513856389,,15.025511053079908,,True
H2,pspline_16_100,0.42196722762719446,23.855490822434174,5.192262243205474e-07,0.08639419139877527,403.2427972232308,1.1998617502015592,,10.639906105031969,,True
H2,pspline_24_0.1,0.00038688760750303983,2.005397870430456e-05,0.4982134758596119,0.08639419139877527,276.3181164104565,0.9814664907679541,,27.52807285002813,,True
H2,pspline_24_1,0.0033876810449826322,0.0015375736927991446,0.48436072004797887,0.08639419139877527,280.14304535624575,0.988536456652338,,25.137069397686222,,True
H2,pspline_24_10,0.02623125171574503,0.09218684277239796,0.38070761572177514,0.08639419139877527,309.469151656184,1.041948606470982,,19.796946363612992,,True
H2,pspline_24_100,0.19766409215235076,5.234635857584578,0.011070721487897187,0.08639419139877527,355.8601712617151,1.1227776311046775,,13.750351353712835,,True
H2,pspline_40_0.1,-0.0005118763213088264,0.0,1.0,0.08639419139877527,254.46638490737251,0.9404953396776505,,41.41953222233206,,True
H2,pspline_40_1,-6.692704429496851e-05,0.0,1.0,0.08639419139877527,258.1817558019627,0.9472645763012357,,37.06229506720401,,True
H2,pspline_40_10,0.007920161405328035,0.008404250253160123,0.46347825039556945,0.08639419139877527,278.17841899225783,0.9853680311841708,,28.461537208450462,,True
H2,pspline_40_100,0.06094846293680639,0.49768714892561494,0.24025906774226174,0.08639419139877527,321.3252272872295,1.0637671966040358,,19.344856324728955,,True
H2,cms_dijet_form,1.0733059680606616,154.33982376411794,9.759655047908357e-36,0.08639419139877527,748.5443703435665,1.6575345816714433,,4.999999999999999,,True
H2,local_0.15,0.10869150076413074,1.5827855699758193,0.10417995524218565,0.08639419139877527,323.77908055769535,1.058707901972084,,17.38566923253169,,True
H2,local_0.3,0.6331749573623334,53.71287158135261,1.1601903280496724e-13,0.08639419139877527,480.47988076250067,1.3046189707808675,,9.468420585115215,,True
H2,local_0.5,0.972483682772978,126.70552643990752,1.0774431210312571e-29,0.08639419139877527,689.2817083351797,1.5389958028929942,,6.315309277530229,,True
G1,cheb_d5,0.9440635783428621,119.40799265721225,4.262980314221158e-28,0.08639419139877527,892.0984130870759,1.7908526523714485,0.5395831012931163,adaptive/unreported,272,
G1,cheb_d6,0.955573573939196,122.3373794806024,9.737015570184653e-29,0.08639419139877527,808.4636338547059,1.6996534963112595,0.4953507278542698,adaptive/unreported,277,
G1,cheb_d7,0.9271151407378748,115.15909911311778,3.631512994168536e-27,0.08639419139877527,814.9722856995966,1.7242335211986075,0.502501291756973,adaptive/unreported,277,
G1,cheb_d8,0.3557657125714311,16.957393241323746,1.911407781612808e-05,0.08639419139877527,539.2156706948265,1.3639267168725175,0.24412328358028612,adaptive/unreported,284,
G1,cheb_d9,0.24545945533159014,8.07217268294532,0.0022475093672397273,0.08639419139877527,463.5968781374811,1.2579932850624422,0.13768330033682266,adaptive/unreported,286,
G1,cheb_d10,0.23021042824943402,7.100368637193488,0.003853404983253734,0.08639419139877527,434.06027351420573,1.2140059213490957,0.0892512017832123,adaptive/unreported,286,
G1,cheb_d11,0.1424422737399403,2.7183708629104757,0.04959960819832465,0.08639419139877527,428.62919754353925,1.2058386717572072,0.07788984512970795,adaptive/unreported,286,
G1,cheb_d12,0.025423396764692328,0.08659604590798348,0.38427501001234204,0.08639419139877527,416.59444526636014,1.1890045850274287,0.05660426407914895,adaptive/unreported,286,
G1,bernstein_d5,0.9440635783428581,119.40799265721124,4.262980314223327e-28,0.08639419139877527,892.098413087076,1.7908526523714485,0.5395831012931174,adaptive/unreported,272,
G1,bernstein_d7,0.9271151407378809,115.15909911311928,3.631512994165725e-27,0.08639419139877527,814.9722856995968,1.7242335211986084,0.5025012917569727,adaptive/unreported,277,
G1,bernstein_d9,0.2454594553315898,8.072172682945299,0.0022475093672397538,0.08639419139877527,463.5968781374823,1.257993285062444,0.13768330033682621,adaptive/unreported,286,
G1,bernstein_d12,0.025423396764695377,0.08659604590800424,0.38427501001232856,0.08639419139877527,416.5944452663525,1.1890045850274253,0.05660426407916148,adaptive/unreported,286,
